date,level,water_temperature,atmo,atmo_temperature,wl_clean
2022-09-03 04:00:00,68.184,0.232,65.488,3.788,2.696
2022-09-03 05:00:00,68.147,0.121,65.464,3.472,2.68300000000001
2022-09-03 06:00:00,68.114,0.121,65.488,3.261,2.626
2022-09-03 07:00:00,68.114,0.121,65.502,3.049,2.61200000000001
2022-09-03 08:00:00,68.194,0.232,65.497,2.943,2.697
2022-09-03 09:00:00,68.195,0.784,65.505,3.683,2.69
2022-09-03 10:00:00,68.232,1.439,65.528,4.519,2.70399999999999
2022-09-03 11:00:00,68.254,1.98,65.495,5.655,2.759
2022-09-03 12:00:00,69.233,2.41,65.498,6.877,3.735
2022-09-03 13:00:00,70.544,2.195,65.469,8.182,5.075
2022-09-03 14:00:00,71.433,1.98,65.457,9.373,5.97600000000001
2022-09-03 15:00:00,71.467,1.764,65.418,10.161,6.04899999999999
2022-09-03 16:00:00,71.177,1.548,65.404,11.041,5.77300000000001
2022-09-03 17:00:00,70.524,1.439,65.473,15.473,5.051
2022-09-03 18:00:00,69.661,1.221,65.47,14.325,4.191
2022-09-03 19:00:00,68.961,1.003,65.475,13.461,3.486
2022-09-03 20:00:00,68.569,0.674,65.486,12.11,3.083
2022-09-03 21:00:00,68.439,0.674,65.49,10.944,2.949
2022-09-03 22:00:00,68.266,0.674,65.46,9.768,2.80600000000001
2022-09-03 23:00:00,68.165,0.563,65.454,8.978,2.71100000000001
2022-09-04 00:00:00,68.121,0.563,65.402,8.182,2.71899999999999
2022-09-04 01:00:00,68.052,0.453,65.406,7.682,2.646
2022-09-04 02:00:00,68.063,0.453,65.379,6.978,2.684
2022-09-04 03:00:00,67.998,0.453,65.36,6.471,2.63800000000001
2022-09-04 04:00:00,67.966,0.453,65.334,6.37,2.63199999999999
2022-09-04 05:00:00,67.868,0.453,65.318,5.962,2.55
2022-09-04 06:00:00,67.885,0.343,65.316,5.347,2.569
2022-09-04 07:00:00,67.929,0.343,65.322,4.934,2.607
2022-09-04 08:00:00,67.95,0.343,65.322,4.934,2.628
2022-09-04 09:00:00,67.936,0.784,65.305,5.347,2.631
2022-09-04 10:00:00,67.958,1.33,65.322,6.064,2.636
2022-09-04 11:00:00,68.182,2.088,65.328,7.381,2.854
2022-09-04 12:00:00,69.199,2.624,65.276,8.68,3.923
2022-09-04 13:00:00,70.609,2.195,65.237,9.768,5.372
2022-09-04 14:00:00,71.087,1.98,65.216,10.748,5.87100000000001
2022-09-04 15:00:00,71.132,1.764,65.149,11.722,5.983
2022-09-04 16:00:00,70.792,1.656,65.126,12.69,5.666
2022-09-04 17:00:00,69.856,1.221,65.139,13.076,4.717
2022-09-04 18:00:00,68.939,1.003,65.206,11.431,3.73299999999999
2022-09-04 19:00:00,68.453,1.003,65.24,9.866,3.21300000000001
2022-09-04 20:00:00,68.161,1.003,65.294,8.879,2.867
2022-09-04 21:00:00,68.161,1.003,65.32,7.782,2.84100000000001
2022-09-04 22:00:00,68.042,1.003,65.287,7.782,2.755
2022-09-04 23:00:00,68.124,0.893,65.275,7.179,2.84899999999999
2022-09-05 00:00:00,67.994,0.893,65.242,7.179,2.752
2022-09-05 01:00:00,67.957,0.784,65.212,6.978,2.74499999999999
2022-09-05 02:00:00,67.903,0.784,65.16,6.775,2.74300000000001
2022-09-05 03:00:00,67.877,0.674,65.159,6.471,2.71799999999999
2022-09-05 04:00:00,67.786,0.563,65.121,6.064,2.66500000000001
2022-09-05 05:00:00,67.814,0.453,65.105,5.655,2.70899999999999
2022-09-05 06:00:00,67.793,0.453,65.134,5.244,2.65900000000001
2022-09-05 07:00:00,67.767,0.343,65.118,4.831,2.649
2022-09-05 08:00:00,67.739,0.453,65.102,4.727,2.637
2022-09-05 09:00:00,67.789,0.893,65.108,5.141,2.681
2022-09-05 10:00:00,67.77,1.764,65.113,5.86,2.657
2022-09-05 11:00:00,67.882,2.41,65.126,6.775,2.756
2022-09-05 12:00:00,67.908,1.98,65.129,6.268,2.779
2022-09-05 13:00:00,67.891,2.088,65.093,6.775,2.798
2022-09-05 14:00:00,67.963,2.837,65.038,7.682,2.925
2022-09-05 15:00:00,68.095,3.155,65.038,8.581,3.057
2022-09-05 16:00:00,68.227,2.943,65.018,9.571,3.209
2022-09-05 17:00:00,68.334,2.088,65.104,8.879,3.23
2022-09-05 18:00:00,68.141,1.33,65.074,6.877,3.06700000000001
2022-09-05 19:00:00,68.044,1.33,65.093,7.079,2.95099999999999
2022-09-05 20:00:00,68.053,1.003,65.1,6.674,2.953
2022-09-05 21:00:00,68.005,0.893,65.1,6.37,2.905
2022-09-05 22:00:00,67.968,0.784,65.118,6.268,2.85000000000001
2022-09-05 23:00:00,67.888,0.674,65.117,5.962,2.771
2022-09-06 00:00:00,67.851,0.563,65.12,5.45,2.73099999999999
2022-09-06 01:00:00,67.836,0.453,65.085,5.141,2.751
2022-09-06 02:00:00,67.717,0.453,65.058,4.727,2.65899999999999
2022-09-06 03:00:00,67.793,0.453,65.05,4.519,2.74300000000001
2022-09-06 04:00:00,67.695,0.453,65.019,4.311,2.67599999999999
2022-09-06 05:00:00,67.695,0.453,65.029,3.998,2.666
2022-09-06 06:00:00,67.695,0.453,65.009,3.788,2.68599999999999
2022-09-06 07:00:00,67.674,0.453,65.06,3.683,2.614
2022-09-06 08:00:00,67.769,0.674,65.087,3.788,2.682
2022-09-06 09:00:00,67.739,1.003,65.102,3.893,2.637
2022-09-06 10:00:00,67.802,1.764,65.127,4.519,2.67500000000001
2022-09-06 11:00:00,67.838,2.41,65.131,5.45,2.70699999999999
2022-09-06 12:00:00,67.917,3.049,65.126,6.775,2.791
2022-09-06 13:00:00,68.17,3.155,65.127,7.682,3.04300000000001
2022-09-06 14:00:00,68.643,2.517,65.183,7.983,3.45999999999999
2022-09-06 15:00:00,68.671,2.41,65.127,8.282,3.54400000000001
2022-09-06 16:00:00,68.797,2.303,65.126,9.176,3.67099999999999
2022-09-06 17:00:00,68.887,1.872,65.167,10.944,3.72
2022-09-06 18:00:00,68.756,1.548,65.192,10.063,3.56400000000001
2022-09-06 19:00:00,68.613,1.221,65.233,9.965,3.38
2022-09-06 20:00:00,68.405,0.893,65.275,9.275,3.13
2022-09-06 21:00:00,68.368,0.784,65.313,8.182,3.05499999999999
2022-09-06 22:00:00,68.223,0.674,65.324,7.582,2.899
2022-09-06 23:00:00,68.143,0.563,65.342,6.877,2.801
2022-09-07 00:00:00,68.078,0.563,65.341,6.573,2.73700000000001
2022-09-07 01:00:00,68.095,0.453,65.355,6.064,2.73999999999999
2022-09-07 02:00:00,68.128,0.453,65.377,5.757,2.751
2022-09-07 03:00:00,67.976,0.453,65.353,5.45,2.623
2022-09-07 04:00:00,68.009,0.453,65.36,5.037,2.649
2022-09-07 05:00:00,67.961,0.343,65.358,4.727,2.60299999999999
2022-09-07 06:00:00,68.004,0.343,65.375,4.311,2.629
2022-09-07 07:00:00,68.026,0.343,65.396,3.998,2.63
2022-09-07 08:00:00,68.08,0.343,65.451,3.998,2.629
2022-09-07 09:00:00,68.037,0.893,65.465,4.623,2.572
2022-09-07 10:00:00,68.068,1.656,65.498,5.45,2.56999999999999
2022-09-07 11:00:00,68.282,2.41,65.542,6.877,2.73999999999999
2022-09-07 12:00:00,68.532,2.73,65.517,7.983,3.015
2022-09-07 13:00:00,69.077,2.837,65.498,8.978,3.57899999999999
2022-09-07 14:00:00,69.893,2.41,65.482,10.063,4.411
2022-09-07 15:00:00,70.345,2.088,65.465,10.846,4.88
2022-09-07 16:00:00,70.494,1.764,65.462,12.401,5.032
2022-09-07 17:00:00,70.221,1.439,65.48,14.996,4.741
2022-09-07 18:00:00,69.709,1.33,65.488,14.9,4.221
2022-09-07 19:00:00,69.17,1.112,65.507,13.75,3.663
2022-09-07 20:00:00,68.798,1.003,65.515,12.304,3.283
2022-09-07 21:00:00,68.621,0.893,65.545,11.236,3.07599999999999
2022-09-07 22:00:00,68.498,0.784,65.574,10.455,2.92400000000001
2022-09-07 23:00:00,68.336,0.784,65.567,9.965,2.76900000000001
2022-09-08 00:00:00,68.314,0.784,65.557,9.373,2.75699999999999
2022-09-08 01:00:00,68.238,0.784,65.532,8.68,2.706
2022-09-08 02:00:00,68.217,0.784,65.528,8.282,2.68899999999999
2022-09-08 03:00:00,68.238,0.784,65.513,7.882,2.72499999999999
2022-09-08 04:00:00,68.147,0.674,65.502,7.582,2.64500000000001
2022-09-08 05:00:00,68.104,0.674,65.52,7.179,2.584
2022-09-08 06:00:00,68.132,0.563,65.527,6.775,2.605
2022-09-08 07:00:00,68.132,0.563,65.545,6.37,2.587
2022-09-08 08:00:00,68.165,0.563,65.541,6.268,2.62400000000001
2022-09-08 09:00:00,68.139,1.003,65.55,6.775,2.589
2022-09-08 10:00:00,68.122,1.656,65.573,7.682,2.54900000000001
2022-09-08 11:00:00,68.643,2.517,65.58,8.779,3.063
2022-09-08 12:00:00,69.78,2.837,65.553,9.866,4.227
2022-09-08 13:00:00,70.527,2.303,65.531,11.139,4.996
2022-09-08 14:00:00,71.346,1.98,65.5,12.207,5.846
2022-09-08 15:00:00,71.253,1.548,65.437,12.98,5.816
2022-09-08 16:00:00,70.876,1.33,65.435,13.269,5.441
2022-09-08 17:00:00,69.856,1.221,65.471,12.98,4.38499999999999
2022-09-08 18:00:00,69.486,1.439,65.49,13.558,3.99600000000001
2022-09-08 19:00:00,69.138,1.112,65.49,12.883,3.64800000000001
2022-09-08 20:00:00,68.846,1.112,65.54,11.722,3.306
2022-09-08 21:00:00,68.664,0.893,65.562,10.748,3.102
2022-09-08 22:00:00,68.491,0.893,65.56,10.063,2.931
2022-09-08 23:00:00,68.405,0.893,65.575,9.571,2.83
2022-09-09 00:00:00,68.34,0.893,65.598,9.275,2.742
2022-09-09 01:00:00,68.275,0.893,65.543,8.68,2.732
2022-09-09 02:00:00,68.249,0.784,65.528,8.282,2.72099999999999
2022-09-09 03:00:00,68.223,0.674,65.495,7.983,2.72799999999999
2022-09-09 04:00:00,68.169,0.674,65.498,7.481,2.67099999999999
2022-09-09 05:00:00,68.132,0.563,65.494,7.079,2.63800000000001
2022-09-09 06:00:00,68.057,0.563,65.497,6.573,2.56
2022-09-09 07:00:00,68.078,0.563,65.508,6.268,2.57000000000001
2022-09-09 08:00:00,68.046,0.563,65.493,6.166,2.55300000000001
2022-09-09 09:00:00,68.001,0.784,65.482,6.471,2.51900000000001
2022-09-09 10:00:00,68.07,1.439,65.502,7.28,2.568
2022-09-09 11:00:00,68.734,2.624,65.484,8.282,3.25
2022-09-09 12:00:00,70.038,2.517,65.464,9.571,4.574
2022-09-09 13:00:00,70.669,2.088,65.398,10.846,5.271
2022-09-09 14:00:00,71.474,1.656,65.406,11.722,6.068
2022-09-09 15:00:00,70.896,1.548,65.379,11.916,5.517
2022-09-09 16:00:00,69.493,1.33,65.416,11.041,4.077
2022-09-09 17:00:00,68.853,1.548,65.397,12.11,3.45599999999999
2022-09-09 18:00:00,69.021,1.439,65.383,11.722,3.63800000000001
2022-09-09 19:00:00,68.641,1.112,65.375,10.846,3.26600000000001
2022-09-09 20:00:00,68.578,0.893,65.388,10.259,3.19
2022-09-09 21:00:00,68.433,0.784,65.442,9.571,2.99100000000001
2022-09-09 22:00:00,68.249,0.784,65.42,8.978,2.82899999999999
2022-09-09 23:00:00,68.191,0.674,65.387,8.382,2.804
2022-09-10 00:00:00,68.029,0.674,65.406,7.983,2.62299999999999
2022-09-10 01:00:00,68.067,0.563,65.402,7.582,2.66499999999999
2022-09-10 02:00:00,68.002,0.563,65.368,7.28,2.634
2022-09-10 03:00:00,68.013,0.563,65.36,6.775,2.65300000000001
2022-09-10 04:00:00,67.944,0.453,65.352,6.268,2.592
2022-09-10 05:00:00,67.955,0.453,65.344,6.064,2.611
2022-09-10 06:00:00,67.922,0.453,65.35,5.655,2.572
2022-09-10 07:00:00,67.901,0.453,65.349,5.347,2.55199999999999
2022-09-10 08:00:00,67.933,0.453,65.327,5.347,2.60600000000001
2022-09-10 09:00:00,67.923,1.003,65.34,5.962,2.583
2022-09-10 10:00:00,67.971,1.656,65.364,6.877,2.607
2022-09-10 11:00:00,68.113,2.517,65.35,7.983,2.76300000000001
2022-09-10 12:00:00,69.134,2.624,65.338,9.176,3.79600000000001
2022-09-10 13:00:00,70.012,1.872,65.307,9.866,4.705
2022-09-10 14:00:00,70.265,1.439,65.261,10.455,5.004
2022-09-10 15:00:00,69.469,1.548,65.24,11.139,4.229
2022-09-10 16:00:00,70.094,1.764,65.217,13.75,4.877
2022-09-10 17:00:00,70.036,1.656,65.228,15.855,4.80800000000001
2022-09-10 18:00:00,69.337,1.221,65.174,13.461,4.163
2022-09-10 19:00:00,68.744,1.003,65.175,11.819,3.569
2022-09-10 20:00:00,68.325,0.784,65.21,11.236,3.11500000000001
2022-09-10 21:00:00,68.152,0.784,65.228,10.455,2.92400000000001
2022-09-10 22:00:00,68.033,0.784,65.214,10.063,2.819
2022-09-10 23:00:00,67.925,0.784,65.174,9.571,2.75099999999999
2022-09-11 00:00:00,67.888,0.674,65.178,9.077,2.71000000000001
2022-09-11 01:00:00,67.888,0.674,65.149,8.581,2.739
2022-09-11 02:00:00,67.748,0.674,65.105,8.282,2.643
2022-09-11 03:00:00,67.715,0.674,65.141,6.877,2.574
2022-09-11 04:00:00,67.65,0.674,65.045,6.978,2.605
2022-09-11 05:00:00,67.655,0.784,65.067,6.674,2.58800000000001
2022-09-11 06:00:00,67.633,0.784,65.052,6.573,2.58099999999999
2022-09-11 07:00:00,67.64,0.674,65.037,6.471,2.60299999999999
2022-09-11 08:00:00,67.59,0.784,65.014,6.471,2.57600000000001
2022-09-11 09:00:00,67.636,1.112,65.051,6.268,2.58499999999999
2022-09-11 10:00:00,67.62,1.548,65.026,6.775,2.59400000000001
2022-09-11 11:00:00,67.715,2.303,64.979,7.882,2.736
2022-09-11 12:00:00,68.893,2.837,64.955,9.669,3.938
2022-09-11 13:00:00,69.432,1.98,64.894,10.161,4.538
2022-09-11 14:00:00,70.274,2.195,64.85,11.139,5.42400000000001
2022-09-11 15:00:00,69.387,1.656,64.839,11.139,4.548
2022-09-11 16:00:00,69.891,1.548,64.773,12.497,5.11800000000001
2022-09-11 17:00:00,69.166,1.003,64.933,9.077,4.23299999999999
2022-09-11 18:00:00,68.25,1.33,64.844,9.373,3.40600000000001
2022-09-11 19:00:00,68.111,1.112,64.829,8.978,3.28200000000001
2022-09-11 20:00:00,67.934,1.003,64.845,8.481,3.089
2022-09-11 21:00:00,67.869,1.003,64.897,8.382,2.97199999999999
2022-09-11 22:00:00,67.728,1.003,64.841,8.082,2.887
2022-09-11 23:00:00,67.664,1.003,64.808,7.782,2.85599999999999
2022-09-12 00:00:00,67.536,0.784,64.785,6.877,2.751
2022-09-12 01:00:00,67.521,0.674,64.75,5.962,2.771
2022-09-12 02:00:00,67.413,0.674,64.72,5.757,2.693
2022-09-12 03:00:00,67.423,0.674,64.735,5.86,2.688
2022-09-12 04:00:00,67.402,0.674,64.742,5.757,2.66
2022-09-12 05:00:00,67.395,0.784,64.742,5.757,2.65299999999999
2022-09-12 06:00:00,67.417,0.784,64.79,5.552,2.627
2022-09-12 07:00:00,67.449,0.784,64.799,4.934,2.64999999999999
2022-09-12 08:00:00,67.473,0.563,64.876,4.623,2.59699999999999
2022-09-12 09:00:00,67.495,0.563,64.88,4.727,2.61500000000001
2022-09-12 10:00:00,67.458,1.003,64.905,4.519,2.553
2022-09-12 11:00:00,67.495,1.112,64.908,4.311,2.587
2022-09-12 12:00:00,67.422,1.439,64.858,4.727,2.56399999999999
2022-09-12 13:00:00,67.417,1.872,64.833,5.244,2.584
2022-09-12 14:00:00,67.43,1.656,64.848,5.037,2.58200000000001
2022-09-12 15:00:00,67.469,1.548,64.8,5.244,2.669
2022-09-12 16:00:00,67.424,1.764,64.786,5.45,2.63800000000001
2022-09-12 17:00:00,67.415,2.088,64.8,8.182,2.61500000000001
2022-09-12 18:00:00,67.432,1.98,64.811,8.182,2.621
2022-09-12 19:00:00,67.491,1.548,64.793,7.682,2.69799999999999
2022-09-12 20:00:00,67.441,1.112,64.833,6.978,2.608
2022-09-12 21:00:00,67.458,1.003,64.829,6.268,2.629
2022-09-12 22:00:00,67.497,0.893,64.879,5.552,2.61799999999999
2022-09-12 23:00:00,67.516,0.563,64.93,4.311,2.586
2022-09-13 00:00:00,67.495,0.563,64.947,3.893,2.548
2022-09-13 01:00:00,67.49,0.453,64.961,3.155,2.529
2022-09-13 02:00:00,67.453,0.343,64.933,2.73,2.52
2022-09-13 03:00:00,67.453,0.343,64.933,2.73,2.52
2022-09-13 04:00:00,67.47,0.232,64.933,2.195,2.53699999999999
2022-09-13 05:00:00,67.406,0.232,64.874,1.33,2.53200000000001
2022-09-13 06:00:00,67.406,0.232,64.909,1.112,2.497
2022-09-13 07:00:00,67.438,0.232,64.901,1.439,2.53700000000001
2022-09-13 08:00:00,67.514,0.232,64.958,1.221,2.556
2022-09-13 09:00:00,67.492,0.232,64.963,1.33,2.52900000000001
2022-09-13 10:00:00,67.564,0.674,65.021,1.656,2.54299999999999
2022-09-13 11:00:00,67.584,1.439,65.024,1.98,2.56
2022-09-13 12:00:00,67.605,1.98,65.021,1.656,2.584
2022-09-13 13:00:00,67.669,2.517,65.022,2.195,2.64699999999999
2022-09-13 14:00:00,67.693,2.837,65.022,2.73,2.67099999999999
2022-09-13 15:00:00,67.679,3.049,65.023,3.578,2.65600000000001
2022-09-13 16:00:00,67.74,2.943,65.064,7.782,2.676
2022-09-13 17:00:00,67.706,2.624,65.038,7.983,2.66800000000001
2022-09-13 18:00:00,67.707,2.088,65.026,7.079,2.681
2022-09-13 19:00:00,67.659,1.439,65.006,5.962,2.65300000000001
2022-09-13 20:00:00,67.735,0.893,65.046,5.552,2.68899999999999
2022-09-13 21:00:00,67.726,0.674,65.123,5.244,2.60299999999999
2022-09-13 22:00:00,67.739,0.453,65.125,4.727,2.614
2022-09-13 23:00:00,67.609,0.453,65.064,4.311,2.545
2022-09-14 00:00:00,67.605,0.343,65.038,3.683,2.56700000000001
2022-09-14 01:00:00,67.535,0.232,65.021,3.261,2.514
2022-09-14 02:00:00,67.514,0.232,65.01,2.73,2.50399999999999
2022-09-14 03:00:00,67.46,0.232,64.964,2.41,2.496
2022-09-14 04:00:00,67.444,0.121,64.979,1.98,2.465
2022-09-14 05:00:00,67.488,0.121,64.948,1.764,2.54000000000001
2022-09-14 06:00:00,67.444,0.121,64.961,1.548,2.483
2022-09-14 07:00:00,67.488,0.121,64.963,1.33,2.52500000000001
2022-09-14 08:00:00,67.477,0.121,64.952,1.33,2.52500000000001
2022-09-14 09:00:00,67.436,0.453,64.977,2.195,2.459
2022-09-14 10:00:00,67.588,1.003,64.992,3.367,2.59599999999999
2022-09-14 11:00:00,67.614,1.656,65.005,4.519,2.60900000000001
2022-09-14 12:00:00,67.56,2.195,64.998,5.757,2.562
2022-09-14 13:00:00,67.541,2.837,64.974,6.877,2.56699999999999
2022-09-14 14:00:00,67.565,3.155,64.953,7.782,2.61199999999999
2022-09-14 15:00:00,67.562,3.367,64.919,8.68,2.643
2022-09-14 16:00:00,67.525,3.261,64.962,12.787,2.563
2022-09-14 17:00:00,67.56,3.049,64.896,12.497,2.664
2022-09-14 18:00:00,67.594,2.517,64.928,12.11,2.666
2022-09-14 19:00:00,67.564,1.764,64.903,10.748,2.66099999999999
2022-09-14 20:00:00,67.612,1.33,64.98,9.768,2.63199999999999
2022-09-14 21:00:00,67.61,1.003,64.993,8.581,2.617
2022-09-14 22:00:00,67.612,0.784,64.982,7.682,2.63
2022-09-14 23:00:00,67.585,0.674,64.963,6.877,2.622
2022-09-15 00:00:00,67.592,0.563,64.962,6.268,2.63
2022-09-15 01:00:00,67.555,0.453,64.965,5.757,2.59
2022-09-15 02:00:00,67.49,0.453,64.941,5.141,2.54899999999999
2022-09-15 03:00:00,67.453,0.343,64.899,4.934,2.554
2022-09-15 04:00:00,67.427,0.232,64.89,4.415,2.53700000000001
2022-09-15 05:00:00,67.427,0.232,64.902,3.893,2.52500000000001
2022-09-15 06:00:00,67.384,0.232,64.9,3.578,2.48399999999999
2022-09-15 07:00:00,67.39,0.121,64.906,3.155,2.48399999999999
2022-09-15 08:00:00,67.477,0.121,64.926,2.837,2.551
2022-09-15 09:00:00,67.479,0.453,64.948,3.367,2.53100000000001
2022-09-15 10:00:00,67.588,1.003,64.966,4.102,2.622
2022-09-15 11:00:00,67.581,1.656,64.971,5.347,2.61
2022-09-15 12:00:00,67.553,2.303,64.944,6.674,2.60899999999999
2022-09-15 13:00:00,67.546,2.943,64.912,7.882,2.634
2022-09-15 14:00:00,67.53,3.367,64.896,8.978,2.634
2022-09-15 15:00:00,67.516,3.578,64.869,9.768,2.64700000000001
2022-09-15 16:00:00,67.613,3.578,64.962,15.569,2.651
2022-09-15 17:00:00,67.694,3.155,64.91,14.996,2.78400000000001
2022-09-15 18:00:00,67.626,2.517,64.926,14.421,2.7
2022-09-15 19:00:00,67.601,1.872,64.938,13.076,2.663
2022-09-15 20:00:00,67.612,1.33,64.93,11.528,2.68199999999999
2022-09-15 21:00:00,67.599,1.003,64.942,10.259,2.65700000000001
2022-09-15 22:00:00,67.568,0.784,64.944,9.077,2.624
2022-09-15 23:00:00,67.531,0.674,64.93,8.382,2.601
2022-09-16 00:00:00,67.501,0.453,64.9,7.28,2.601
2022-09-16 01:00:00,67.415,0.453,64.918,6.573,2.497
2022-09-16 02:00:00,67.442,0.343,64.899,6.064,2.54299999999999
2022-09-16 03:00:00,67.388,0.343,64.879,5.552,2.509
2022-09-16 04:00:00,67.356,0.343,64.836,5.037,2.52
2022-09-16 05:00:00,67.352,0.232,64.831,4.623,2.521
2022-09-16 06:00:00,67.308,0.232,64.837,4.207,2.471
2022-09-16 07:00:00,67.362,0.232,64.835,3.893,2.527
2022-09-16 08:00:00,67.352,0.232,64.864,3.788,2.488
2022-09-16 09:00:00,67.408,0.563,64.859,4.207,2.54900000000001
2022-09-16 10:00:00,67.473,1.112,64.869,4.727,2.604
2022-09-16 11:00:00,67.441,1.656,64.884,5.962,2.557
2022-09-16 12:00:00,67.434,2.303,64.86,7.381,2.574
2022-09-16 13:00:00,67.427,2.943,64.822,8.481,2.605
2022-09-16 14:00:00,67.342,3.261,64.761,9.571,2.581
2022-09-16 15:00:00,67.421,3.367,64.744,10.651,2.67700000000001
2022-09-16 16:00:00,67.392,2.624,64.715,10.161,2.67699999999999
2022-09-16 17:00:00,67.35,2.088,64.724,9.768,2.62599999999999
2022-09-16 18:00:00,67.356,1.98,64.745,10.357,2.61099999999999
2022-09-16 19:00:00,67.35,1.548,64.787,9.965,2.56299999999999
2022-09-16 20:00:00,67.38,1.221,64.822,9.077,2.55799999999999
2022-09-16 21:00:00,67.447,1.003,64.845,8.182,2.602
2022-09-16 22:00:00,67.385,0.784,64.834,7.582,2.551
2022-09-16 23:00:00,67.359,0.674,64.822,6.978,2.53699999999999
2022-09-17 00:00:00,67.354,0.563,64.81,6.37,2.544
2022-09-17 01:00:00,67.317,0.453,64.827,5.655,2.48999999999999
2022-09-17 02:00:00,67.263,0.453,64.8,5.244,2.46300000000001
2022-09-17 03:00:00,67.302,0.343,64.799,4.934,2.503
2022-09-17 04:00:00,67.302,0.343,64.787,4.623,2.515
2022-09-17 05:00:00,67.248,0.343,64.777,4.102,2.471
2022-09-17 06:00:00,67.28,0.343,64.787,3.788,2.49299999999999
2022-09-17 07:00:00,67.254,0.232,64.803,3.367,2.45100000000001
2022-09-17 08:00:00,67.308,0.232,64.825,3.367,2.483
2022-09-17 09:00:00,67.343,0.563,64.831,3.788,2.512
2022-09-17 10:00:00,67.365,1.112,64.827,4.519,2.538
2022-09-17 11:00:00,67.398,1.656,64.812,5.552,2.586
2022-09-17 12:00:00,67.326,2.303,64.814,6.775,2.512
2022-09-17 13:00:00,67.328,2.624,64.789,7.882,2.539
2022-09-17 14:00:00,67.381,3.155,64.766,9.077,2.61499999999999
2022-09-17 15:00:00,67.494,3.578,64.745,10.357,2.749
2022-09-17 16:00:00,67.597,3.155,64.757,11.041,2.83999999999999
2022-09-17 17:00:00,67.579,2.41,64.762,9.275,2.81699999999999
2022-09-17 18:00:00,67.562,1.98,64.81,9.669,2.752
2022-09-17 19:00:00,67.61,1.548,64.873,9.275,2.73699999999999
2022-09-17 20:00:00,67.625,1.112,64.934,8.481,2.691
2022-09-17 21:00:00,67.584,0.893,64.979,7.882,2.605
2022-09-17 22:00:00,67.568,0.784,64.989,7.28,2.57899999999999
2022-09-17 23:00:00,67.607,0.674,64.978,6.674,2.629
2022-09-18 00:00:00,67.559,0.563,64.992,6.166,2.56699999999999
2022-09-18 01:00:00,67.523,0.453,65.008,5.45,2.515
2022-09-18 02:00:00,67.49,0.453,65.003,5.037,2.48699999999999
2022-09-18 03:00:00,67.464,0.343,64.998,4.623,2.46599999999999
2022-09-18 04:00:00,67.453,0.343,64.99,4.415,2.46300000000001
2022-09-18 05:00:00,67.475,0.343,64.981,4.207,2.494
2022-09-18 06:00:00,67.475,0.343,65.029,3.998,2.446
2022-09-18 07:00:00,67.529,0.343,65.031,3.788,2.49799999999999
2022-09-18 08:00:00,67.577,0.453,65.058,3.893,2.51899999999999
2022-09-18 09:00:00,67.596,0.674,65.075,4.311,2.521
2022-09-18 10:00:00,67.607,1.221,65.095,4.831,2.512
2022-09-18 11:00:00,67.558,1.872,65.091,5.86,2.46700000000001
2022-09-18 12:00:00,67.579,2.41,65.045,6.978,2.53399999999999
2022-09-18 13:00:00,67.56,3.049,65.027,8.282,2.533
2022-09-18 14:00:00,67.655,3.261,65.007,9.275,2.648
2022-09-18 15:00:00,67.814,2.624,65.086,8.978,2.72799999999999
2022-09-18 16:00:00,67.812,2.303,65.111,9.373,2.70099999999999
2022-09-18 17:00:00,67.804,2.088,65.101,8.779,2.703
2022-09-18 18:00:00,67.817,1.872,65.097,8.382,2.72
2022-09-18 19:00:00,67.811,1.439,65.164,8.082,2.64700000000001
2022-09-18 20:00:00,67.867,1.221,65.22,7.782,2.64700000000001
2022-09-18 21:00:00,67.884,1.112,65.276,7.481,2.608
2022-09-18 22:00:00,67.843,0.893,65.297,6.877,2.54600000000001
2022-09-18 23:00:00,67.849,0.784,65.276,5.757,2.57300000000001
2022-09-19 00:00:00,67.791,0.674,65.261,5.655,2.53
2022-09-19 01:00:00,67.819,0.563,65.245,5.244,2.574
2022-09-19 02:00:00,67.7,0.563,65.203,4.727,2.497
2022-09-19 03:00:00,67.706,0.453,65.212,4.415,2.494
2022-09-19 04:00:00,67.663,0.453,65.173,3.998,2.48999999999999
2022-09-19 05:00:00,67.637,0.343,65.167,3.578,2.47
2022-09-19 06:00:00,67.637,0.343,65.172,3.155,2.465
2022-09-19 07:00:00,67.626,0.343,65.188,2.73,2.438
2022-09-19 08:00:00,67.626,0.343,65.193,2.837,2.43300000000001
2022-09-19 09:00:00,67.668,0.563,65.195,3.155,2.47300000000001
2022-09-19 10:00:00,67.69,1.112,65.209,3.788,2.48099999999999
2022-09-19 11:00:00,67.64,1.764,65.184,4.831,2.456
2022-09-19 12:00:00,67.564,1.764,65.154,5.757,2.41
2022-09-19 13:00:00,67.622,2.41,65.142,7.481,2.48
2022-09-19 14:00:00,67.574,2.837,65.086,8.382,2.488
