Plot Title: 10778182,,,,,
#,"Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 10778182, SEN S/N: 10778182)","Temp, °C (LGR S/N: 10778182, SEN S/N: 10778182)",Coupler Detached (LGR S/N: 10778182),End Of File (LGR S/N: 10778182)
1190,09/12/2019 01:00:00 PM,65.231,4.102,,
1191,09/12/2019 02:00:00 PM,65.266,3.788,,
1192,09/12/2019 03:00:00 PM,65.261,3.472,,
1193,09/12/2019 04:00:00 PM,65.287,3.261,,
1194,09/12/2019 05:00:00 PM,65.338,3.261,,
1195,09/12/2019 06:00:00 PM,65.298,2.73,,
1196,09/12/2019 07:00:00 PM,65.29,2.303,,
1197,09/12/2019 08:00:00 PM,65.28,2.303,,
1198,09/12/2019 09:00:00 PM,65.245,2.088,,
1199,09/12/2019 10:00:00 PM,65.198,1.764,,
1200,09/12/2019 11:00:00 PM,65.184,1.548,,
1201,09/13/2019 12:00:00 AM,65.18,1.33,,
1202,09/13/2019 01:00:00 AM,65.16,1.33,,
1203,09/13/2019 02:00:00 AM,65.195,1.003,,
1204,09/13/2019 03:00:00 AM,65.229,0.674,,
1205,09/13/2019 04:00:00 AM,65.221,0.784,,
1206,09/13/2019 05:00:00 AM,65.211,1.33,,
1207,09/13/2019 06:00:00 AM,65.223,1.98,,
1208,09/13/2019 07:00:00 AM,65.218,2.837,,
1209,09/13/2019 08:00:00 AM,65.167,3.367,,
1210,09/13/2019 09:00:00 AM,65.154,4.311,,
1211,09/13/2019 10:00:00 AM,65.129,4.623,,
1212,09/13/2019 11:00:00 AM,65.184,4.311,,
1213,09/13/2019 12:00:00 PM,65.204,4.831,,
1214,09/13/2019 01:00:00 PM,65.198,4.519,,
1215,09/13/2019 02:00:00 PM,65.252,4.102,,
1216,09/13/2019 03:00:00 PM,65.27,3.998,,
1217,09/13/2019 04:00:00 PM,65.32,3.893,,
1218,09/13/2019 05:00:00 PM,65.347,3.155,,
1219,09/13/2019 06:00:00 PM,65.318,2.73,,
1220,09/13/2019 07:00:00 PM,65.302,2.41,,
1221,09/13/2019 08:00:00 PM,65.274,1.98,,
1222,09/13/2019 09:00:00 PM,65.26,1.764,,
1223,09/13/2019 10:00:00 PM,65.223,1.439,,
1224,09/13/2019 11:00:00 PM,65.227,1.112,,
1225,09/14/2019 12:00:00 AM,65.209,0.674,,
1226,09/14/2019 01:00:00 AM,65.209,0.674,,
1227,09/14/2019 02:00:00 AM,65.215,0.453,,
1228,09/14/2019 03:00:00 AM,65.234,0.343,,
1229,09/14/2019 04:00:00 AM,65.244,0.343,,
1230,09/14/2019 05:00:00 AM,65.274,0.893,,
1231,09/14/2019 06:00:00 AM,65.282,1.872,,
1232,09/14/2019 07:00:00 AM,65.261,2.943,,
1233,09/14/2019 08:00:00 AM,65.225,4.311,,
1234,09/14/2019 09:00:00 AM,65.204,5.347,,
1235,09/14/2019 10:00:00 AM,65.171,5.244,,
1236,09/14/2019 11:00:00 AM,65.196,4.934,,
1237,09/14/2019 12:00:00 PM,65.177,5.037,,
1238,09/14/2019 01:00:00 PM,65.203,5.86,,
1239,09/14/2019 02:00:00 PM,65.274,5.86,,
1240,09/14/2019 03:00:00 PM,65.34,5.552,,
1241,09/14/2019 04:00:00 PM,65.353,5.141,,
1242,09/14/2019 05:00:00 PM,65.396,4.727,,
1243,09/14/2019 06:00:00 PM,65.364,4.102,,
1244,09/14/2019 07:00:00 PM,65.336,3.683,,
1245,09/14/2019 08:00:00 PM,65.3,3.367,,
1246,09/14/2019 09:00:00 PM,65.292,2.943,,
1247,09/14/2019 10:00:00 PM,65.276,2.624,,
1248,09/14/2019 11:00:00 PM,65.247,2.195,,
1249,09/15/2019 12:00:00 AM,65.215,2.088,,
1250,09/15/2019 01:00:00 AM,65.229,1.764,,
1251,09/15/2019 02:00:00 AM,65.215,1.548,,
1252,09/15/2019 03:00:00 AM,65.211,1.33,,
1253,09/15/2019 04:00:00 AM,65.188,1.221,,
1254,09/15/2019 05:00:00 AM,65.174,1.548,,
1255,09/15/2019 06:00:00 AM,65.178,2.303,,
1256,09/15/2019 07:00:00 AM,65.126,3.367,,
1257,09/15/2019 08:00:00 AM,65.071,4.831,,
1258,09/15/2019 09:00:00 AM,64.999,5.347,,
1259,09/15/2019 10:00:00 AM,64.96,5.45,,
1260,09/15/2019 11:00:00 AM,65.036,5.141,,
1261,09/15/2019 12:00:00 PM,65.005,5.141,,
1262,09/15/2019 01:00:00 PM,65.003,5.037,,
1263,09/15/2019 02:00:00 PM,65.105,3.893,,
1264,09/15/2019 03:00:00 PM,65.156,3.367,,
1265,09/15/2019 04:00:00 PM,65.124,3.261,,
1266,09/15/2019 05:00:00 PM,65.161,3.049,,
1267,09/15/2019 06:00:00 PM,65.173,2.624,,
1268,09/15/2019 07:00:00 PM,65.114,2.73,,
1269,09/15/2019 08:00:00 PM,65.116,2.303,,
1270,09/15/2019 09:00:00 PM,65.117,1.764,,
1271,09/15/2019 10:00:00 PM,65.08,1.98,,
1272,09/15/2019 11:00:00 PM,65.07,1.98,,
1273,09/16/2019 12:00:00 AM,65.053,1.656,,
1274,09/16/2019 01:00:00 AM,65.078,1.33,,
1275,09/16/2019 02:00:00 AM,65.082,1.003,,
1276,09/16/2019 03:00:00 AM,65.103,0.453,,
1277,09/16/2019 04:00:00 AM,65.107,0.674,,
1278,09/16/2019 05:00:00 AM,65.125,0.563,,
1279,09/16/2019 06:00:00 AM,65.144,0.453,,
1280,09/16/2019 07:00:00 AM,65.137,0.674,,
1281,09/16/2019 08:00:00 AM,65.102,1.548,,
1282,09/16/2019 09:00:00 AM,65.084,1.656,,
1283,09/16/2019 10:00:00 AM,65.022,2.195,,
1284,09/16/2019 11:00:00 AM,65.037,2.41,,
1285,09/16/2019 12:00:00 PM,65.051,2.088,,
1286,09/16/2019 01:00:00 PM,65.063,2.73,,
1287,09/16/2019 02:00:00 PM,65.103,3.261,,
1288,09/16/2019 03:00:00 PM,65.145,2.73,,
1289,09/16/2019 04:00:00 PM,65.178,2.303,,
1290,09/16/2019 05:00:00 PM,65.211,1.872,,
1291,09/16/2019 06:00:00 PM,65.186,1.656,,
1292,09/16/2019 07:00:00 PM,65.16,1.33,,
1293,09/16/2019 08:00:00 PM,65.154,1.003,,
1294,09/16/2019 09:00:00 PM,65.123,0.453,,
1295,09/16/2019 10:00:00 PM,65.105,0.563,,
1296,09/16/2019 11:00:00 PM,65.111,0.343,,
1297,09/17/2019 12:00:00 AM,65.091,0.343,,
1298,09/17/2019 01:00:00 AM,65.138,0.121,,
1299,09/17/2019 02:00:00 AM,65.158,-0.437,,
1300,09/17/2019 03:00:00 AM,65.199,-1.001,,
1301,09/17/2019 04:00:00 AM,65.229,-0.437,,
1302,09/17/2019 05:00:00 AM,65.295,-0.213,,
1303,09/17/2019 06:00:00 AM,65.323,0.232,,
1304,09/17/2019 07:00:00 AM,65.317,0.453,,
1305,09/17/2019 08:00:00 AM,65.307,1.003,,
1306,09/17/2019 09:00:00 AM,65.323,1.872,,
1307,09/17/2019 10:00:00 AM,65.345,2.517,,
1308,09/17/2019 11:00:00 AM,65.361,2.837,,
1309,09/17/2019 12:00:00 PM,65.362,3.998,,
1310,09/17/2019 01:00:00 PM,65.393,4.519,,
1311,09/17/2019 02:00:00 PM,65.433,4.519,,
1312,09/17/2019 03:00:00 PM,65.489,4.207,,
1313,09/17/2019 04:00:00 PM,65.534,3.893,,
1314,09/17/2019 05:00:00 PM,65.547,3.472,,
1315,09/17/2019 06:00:00 PM,65.553,2.73,,
1316,09/17/2019 07:00:00 PM,65.576,2.303,,
1317,09/17/2019 08:00:00 PM,65.587,1.764,,
1318,09/17/2019 09:00:00 PM,65.56,1.439,,
1319,09/17/2019 10:00:00 PM,65.562,1.003,,
1320,09/17/2019 11:00:00 PM,65.548,0.784,,
1321,09/18/2019 12:00:00 AM,65.552,0.453,,
1322,09/18/2019 01:00:00 AM,65.536,0.121,,
1323,09/18/2019 02:00:00 AM,65.548,-0.325,,
1324,09/18/2019 03:00:00 AM,65.564,-0.549,,
1325,09/18/2019 04:00:00 AM,65.581,-0.774,,
1326,09/18/2019 05:00:00 AM,65.607,-0.437,,
1327,09/18/2019 06:00:00 AM,65.605,0.563,,
1328,09/18/2019 07:00:00 AM,65.599,1.33,,
1329,09/18/2019 08:00:00 AM,65.566,2.837,,
1330,09/18/2019 09:00:00 AM,65.543,3.788,,
1331,09/18/2019 10:00:00 AM,65.506,5.655,,
1332,09/18/2019 11:00:00 AM,65.486,6.775,,
1333,09/18/2019 12:00:00 PM,65.471,7.582,,
1334,09/18/2019 01:00:00 PM,65.478,7.983,,
1335,09/18/2019 02:00:00 PM,65.491,8.68,,
1336,09/18/2019 03:00:00 PM,65.507,7.882,,
1337,09/18/2019 04:00:00 PM,65.535,7.179,,
1338,09/18/2019 05:00:00 PM,65.564,6.573,,
1339,09/18/2019 06:00:00 PM,65.565,6.064,,
1340,09/18/2019 07:00:00 PM,65.553,5.45,,
1341,09/18/2019 08:00:00 PM,65.537,5.141,,
1342,09/18/2019 09:00:00 PM,65.542,4.831,,
1343,09/18/2019 10:00:00 PM,65.503,4.415,,
1344,09/18/2019 11:00:00 PM,65.493,3.893,,
1345,09/19/2019 12:00:00 AM,65.486,3.472,,
1346,09/19/2019 01:00:00 AM,65.482,3.261,,
1347,09/19/2019 02:00:00 AM,65.52,3.155,,
1348,09/19/2019 03:00:00 AM,65.545,2.837,,
1349,09/19/2019 04:00:00 AM,65.568,2.943,,
1350,09/19/2019 05:00:00 AM,65.61,3.049,,
1351,09/19/2019 06:00:00 AM,65.604,3.788,,
1352,09/19/2019 07:00:00 AM,65.613,4.831,,
1353,09/19/2019 08:00:00 AM,65.613,6.471,,
1354,09/19/2019 09:00:00 AM,65.586,7.179,,
1355,09/19/2019 10:00:00 AM,65.566,7.782,,
1356,09/19/2019 11:00:00 AM,65.576,8.282,,
1357,09/19/2019 12:00:00 PM,65.576,8.282,,
1358,09/19/2019 01:00:00 PM,65.684,7.481,,
1359,09/19/2019 02:00:00 PM,65.71,7.28,,
1360,09/19/2019 03:00:00 PM,65.727,7.079,,
1361,09/19/2019 04:00:00 PM,65.781,6.674,,
1362,09/19/2019 05:00:00 PM,65.771,6.166,,
1363,09/19/2019 06:00:00 PM,65.774,5.757,,
1364,09/19/2019 07:00:00 PM,65.746,5.347,,
1365,09/19/2019 08:00:00 PM,65.728,4.934,,
1366,09/19/2019 09:00:00 PM,65.708,4.415,,
1367,09/19/2019 10:00:00 PM,65.677,3.893,,
1368,09/19/2019 11:00:00 PM,65.653,3.683,,
1369,09/20/2019 12:00:00 AM,65.627,3.367,,
1370,09/20/2019 01:00:00 AM,65.621,3.049,,
1371,09/20/2019 02:00:00 AM,65.643,2.624,,
1372,09/20/2019 03:00:00 AM,65.66,2.41,,
1373,09/20/2019 04:00:00 AM,65.676,2.195,,
1374,09/20/2019 05:00:00 AM,65.695,2.624,,
1375,09/20/2019 06:00:00 AM,65.708,3.367,,
1376,09/20/2019 07:00:00 AM,65.682,5.244,,
1377,09/20/2019 08:00:00 AM,65.64,6.268,,
1378,09/20/2019 09:00:00 AM,65.602,6.978,,
1379,09/20/2019 10:00:00 AM,65.571,7.481,,
1380,09/20/2019 11:00:00 AM,65.542,8.68,,
1381,09/20/2019 12:00:00 PM,65.515,9.373,,
1382,09/20/2019 01:00:00 PM,65.526,9.965,,
1383,09/20/2019 02:00:00 PM,65.551,10.748,,
1384,09/20/2019 03:00:00 PM,65.598,9.965,,
1385,09/20/2019 04:00:00 PM,65.651,8.978,,
1386,09/20/2019 05:00:00 PM,65.656,8.182,,
1387,09/20/2019 06:00:00 PM,65.66,7.882,,
1388,09/20/2019 07:00:00 PM,65.63,7.381,,
1389,09/20/2019 08:00:00 PM,65.605,6.573,,
1390,09/20/2019 09:00:00 PM,65.595,6.064,,
1391,09/20/2019 10:00:00 PM,65.586,5.552,,
1392,09/20/2019 11:00:00 PM,65.554,4.934,,
1393,09/21/2019 12:00:00 AM,65.56,4.727,,
1394,09/21/2019 01:00:00 AM,65.542,4.311,,
1395,09/21/2019 02:00:00 AM,65.544,3.893,,
1396,09/21/2019 03:00:00 AM,65.547,3.472,,
1397,09/21/2019 04:00:00 AM,65.557,3.472,,
1398,09/21/2019 05:00:00 AM,65.559,4.102,,
1399,09/21/2019 06:00:00 AM,65.552,4.831,,
1400,09/21/2019 07:00:00 AM,65.524,6.064,,
1401,09/21/2019 08:00:00 AM,65.477,7.381,,
1402,09/21/2019 09:00:00 AM,65.438,8.581,,
1403,09/21/2019 10:00:00 AM,65.382,9.373,,
1404,09/21/2019 11:00:00 AM,65.356,9.669,,
1405,09/21/2019 12:00:00 PM,65.342,9.965,,
1406,09/21/2019 01:00:00 PM,65.346,9.669,,
1407,09/21/2019 02:00:00 PM,65.401,8.779,,
1408,09/21/2019 03:00:00 PM,65.404,8.382,,
1409,09/21/2019 04:00:00 PM,65.47,8.082,,
1410,09/21/2019 05:00:00 PM,65.514,7.179,,
1411,09/21/2019 06:00:00 PM,65.467,6.877,,
1412,09/21/2019 07:00:00 PM,65.489,6.37,,
1413,09/21/2019 08:00:00 PM,65.448,5.86,,
1414,09/21/2019 09:00:00 PM,65.451,5.45,,
1415,09/21/2019 10:00:00 PM,65.439,4.831,,
1416,09/21/2019 11:00:00 PM,65.433,4.519,,
1417,09/22/2019 12:00:00 AM,65.417,4.207,,
1418,09/22/2019 01:00:00 AM,65.422,3.893,,
1419,09/22/2019 02:00:00 AM,65.416,3.578,,
1420,09/22/2019 03:00:00 AM,65.451,3.261,,
1421,09/22/2019 04:00:00 AM,65.449,3.155,,
1422,09/22/2019 05:00:00 AM,65.486,3.472,,
1423,09/22/2019 06:00:00 AM,65.499,4.207,,
1424,09/22/2019 07:00:00 AM,65.496,5.655,,
1425,09/22/2019 08:00:00 AM,65.476,6.775,,
1426,09/22/2019 09:00:00 AM,65.429,8.082,,
1427,09/22/2019 10:00:00 AM,65.407,9.077,,
1428,09/22/2019 11:00:00 AM,65.395,10.063,,
1429,09/22/2019 12:00:00 PM,65.383,11.041,,
1430,09/22/2019 01:00:00 PM,65.411,11.431,,
1431,09/22/2019 02:00:00 PM,65.461,11.916,,
1432,09/22/2019 03:00:00 PM,65.456,11.139,,
1433,09/22/2019 04:00:00 PM,65.516,9.965,,
1434,09/22/2019 05:00:00 PM,65.556,9.373,,
1435,09/22/2019 06:00:00 PM,65.556,8.879,,
1436,09/22/2019 07:00:00 PM,65.555,8.282,,
1437,09/22/2019 08:00:00 PM,65.554,7.682,,
1438,09/22/2019 09:00:00 PM,65.561,6.978,,
1439,09/22/2019 10:00:00 PM,65.615,6.573,,
1440,09/22/2019 11:00:00 PM,65.614,5.962,,
1441,09/23/2019 12:00:00 AM,65.647,5.552,,
1442,09/23/2019 01:00:00 AM,65.678,5.037,,
1443,09/23/2019 02:00:00 AM,65.717,4.934,,
1444,09/23/2019 03:00:00 AM,65.738,4.415,,
1445,09/23/2019 04:00:00 AM,65.763,4.102,,
1446,09/23/2019 05:00:00 AM,65.807,4.831,,
1447,09/23/2019 06:00:00 AM,65.81,6.573,,
1448,09/23/2019 07:00:00 AM,65.817,7.481,,
1449,09/23/2019 08:00:00 AM,65.786,9.077,,
1450,09/23/2019 09:00:00 AM,65.733,11.139,,
1451,09/23/2019 10:00:00 AM,65.712,11.139,,
1452,09/23/2019 11:00:00 AM,65.686,11.916,,
1453,09/23/2019 12:00:00 PM,65.655,12.401,,
1454,09/23/2019 01:00:00 PM,65.634,12.401,,
1455,09/23/2019 02:00:00 PM,65.672,12.787,,
1456,09/23/2019 03:00:00 PM,65.695,11.819,,
1457,09/23/2019 04:00:00 PM,65.725,10.748,,
1458,09/23/2019 05:00:00 PM,65.736,10.259,,
1459,09/23/2019 06:00:00 PM,65.739,9.866,,
1460,09/23/2019 07:00:00 PM,65.757,9.176,,
1461,09/23/2019 08:00:00 PM,65.696,8.68,,
1462,09/23/2019 09:00:00 PM,65.69,8.382,,
1463,09/23/2019 10:00:00 PM,65.674,8.082,,
1464,09/23/2019 11:00:00 PM,65.655,7.582,,
1465,09/24/2019 12:00:00 AM,65.629,7.28,,
1466,09/24/2019 01:00:00 AM,65.629,6.775,,
1467,09/24/2019 02:00:00 AM,65.609,6.268,,
1468,09/24/2019 03:00:00 AM,65.622,5.86,,
1469,09/24/2019 04:00:00 AM,65.649,5.655,,
1470,09/24/2019 05:00:00 AM,65.638,6.166,,
1471,09/24/2019 06:00:00 AM,65.652,6.877,,
1472,09/24/2019 07:00:00 AM,65.631,8.481,,
1473,09/24/2019 08:00:00 AM,65.6,9.571,,
1474,09/24/2019 09:00:00 AM,65.553,10.846,,
1475,09/24/2019 10:00:00 AM,65.492,11.431,,
1476,09/24/2019 11:00:00 AM,65.466,12.207,,
1477,09/24/2019 12:00:00 PM,65.421,12.497,,
1478,09/24/2019 01:00:00 PM,65.449,12.883,,
1479,09/24/2019 02:00:00 PM,65.465,12.11,,
1480,09/24/2019 03:00:00 PM,65.493,10.944,,
1481,09/24/2019 04:00:00 PM,65.519,10.161,,
1482,09/24/2019 05:00:00 PM,65.6,9.571,,
1483,09/24/2019 06:00:00 PM,65.615,9.275,,
1484,09/24/2019 07:00:00 PM,65.591,9.077,,
1485,09/24/2019 08:00:00 PM,65.549,8.481,,
1486,09/24/2019 09:00:00 PM,65.546,7.782,,
1487,09/24/2019 10:00:00 PM,65.528,7.381,,
1488,09/24/2019 11:00:00 PM,65.504,7.179,,
1489,09/25/2019 12:00:00 AM,65.521,6.978,,
1490,09/25/2019 01:00:00 AM,65.544,6.573,,
1491,09/25/2019 02:00:00 AM,65.569,6.268,,
1492,09/25/2019 03:00:00 AM,65.597,6.166,,
1493,09/25/2019 04:00:00 AM,65.628,6.166,,
1494,09/25/2019 05:00:00 AM,65.64,6.268,,
1495,09/25/2019 06:00:00 AM,65.652,6.877,,
1496,09/25/2019 07:00:00 AM,65.646,7.682,,
1497,09/25/2019 08:00:00 AM,65.627,8.282,,
1498,09/25/2019 09:00:00 AM,65.596,8.779,,
1499,09/25/2019 10:00:00 AM,65.531,9.176,,
1500,09/25/2019 11:00:00 AM,65.512,9.768,,
1501,09/25/2019 12:00:00 PM,65.487,10.063,,
1502,09/25/2019 01:00:00 PM,65.502,10.846,,
1503,09/25/2019 02:00:00 PM,65.513,10.357,,
1504,09/25/2019 03:00:00 PM,65.535,9.373,,
1505,09/25/2019 04:00:00 PM,65.583,8.68,,
1506,09/25/2019 05:00:00 PM,65.623,8.082,,
1507,09/25/2019 06:00:00 PM,65.621,7.983,,
1508,09/25/2019 07:00:00 PM,65.573,7.582,,
1509,09/25/2019 08:00:00 PM,65.574,7.079,,
1510,09/25/2019 09:00:00 PM,65.57,6.877,,
1511,09/25/2019 10:00:00 PM,65.566,6.674,,
1512,09/25/2019 11:00:00 PM,65.552,6.471,,
1513,09/26/2019 12:00:00 AM,65.636,6.064,,
1514,09/26/2019 01:00:00 AM,65.561,5.86,,
1515,09/26/2019 02:00:00 AM,65.655,5.45,,
1516,09/26/2019 03:00:00 AM,65.658,5.037,,
1517,09/26/2019 04:00:00 AM,65.637,5.037,,
1518,09/26/2019 05:00:00 AM,65.647,5.552,,
1519,09/26/2019 06:00:00 AM,65.652,6.37,,
1520,09/26/2019 07:00:00 AM,65.641,7.381,,
1521,09/26/2019 08:00:00 AM,65.611,7.983,,
1522,09/26/2019 09:00:00 AM,65.561,9.669,,
1523,09/26/2019 10:00:00 AM,65.501,10.259,,
1524,09/26/2019 11:00:00 AM,65.461,9.768,,
1525,09/26/2019 12:00:00 PM,65.465,9.472,,
1526,09/26/2019 01:00:00 PM,65.578,9.472,,
1527,09/26/2019 02:00:00 PM,65.533,9.275,,
1528,09/26/2019 03:00:00 PM,65.581,9.077,,
1529,09/26/2019 04:00:00 PM,65.612,8.581,,
1530,09/26/2019 05:00:00 PM,65.637,8.282,,
1531,09/26/2019 06:00:00 PM,65.609,7.882,,
1532,09/26/2019 07:00:00 PM,65.567,7.28,,
1533,09/26/2019 08:00:00 PM,65.566,6.674,,
1534,09/26/2019 09:00:00 PM,65.542,6.471,,
1535,09/26/2019 10:00:00 PM,65.551,5.86,,
1536,09/26/2019 11:00:00 PM,65.518,5.757,,
1537,09/27/2019 12:00:00 AM,65.492,5.45,,
1538,09/27/2019 01:00:00 AM,65.498,5.244,,
1539,09/27/2019 02:00:00 AM,65.503,4.934,,
1540,09/27/2019 03:00:00 AM,65.509,4.727,,
1541,09/27/2019 04:00:00 AM,65.529,4.727,,
1542,09/27/2019 05:00:00 AM,65.5,5.347,,
1543,09/27/2019 06:00:00 AM,65.519,6.37,,
1544,09/27/2019 07:00:00 AM,65.483,7.179,,
1545,09/27/2019 08:00:00 AM,65.446,8.978,,
1546,09/27/2019 09:00:00 AM,65.377,9.669,,
1547,09/27/2019 10:00:00 AM,65.306,10.259,,
1548,09/27/2019 11:00:00 AM,65.304,10.161,,
1549,09/27/2019 12:00:00 PM,65.273,10.651,,
1550,09/27/2019 01:00:00 PM,65.294,11.236,,
1551,09/27/2019 02:00:00 PM,65.301,11.041,,
1552,09/27/2019 03:00:00 PM,65.301,9.965,,
1553,09/27/2019 04:00:00 PM,65.343,8.978,,
1554,09/27/2019 05:00:00 PM,65.372,7.782,,
1555,09/27/2019 06:00:00 PM,65.356,7.481,,
1556,09/27/2019 07:00:00 PM,65.342,7.28,,
1557,09/27/2019 08:00:00 PM,65.324,6.877,,
1558,09/27/2019 09:00:00 PM,65.341,6.674,,
1559,09/27/2019 10:00:00 PM,65.331,6.166,,
1560,09/27/2019 11:00:00 PM,65.287,5.962,,
1561,09/28/2019 12:00:00 AM,65.297,5.45,,
1562,09/28/2019 01:00:00 AM,65.261,5.141,,
1563,09/28/2019 02:00:00 AM,65.347,4.831,,
1564,09/28/2019 03:00:00 AM,65.391,4.415,,
1565,09/28/2019 04:00:00 AM,65.381,3.893,,
1566,09/28/2019 05:00:00 AM,65.364,4.102,,
1567,09/28/2019 06:00:00 AM,65.341,5.037,,
1568,09/28/2019 07:00:00 AM,65.293,5.757,,
1569,09/28/2019 08:00:00 AM,65.234,5.86,,
1570,09/28/2019 09:00:00 AM,65.178,7.782,,
1571,09/28/2019 10:00:00 AM,65.128,8.978,,
1572,09/28/2019 11:00:00 AM,65.077,8.978,,
1573,09/28/2019 12:00:00 PM,65.138,8.382,,
1574,09/28/2019 01:00:00 PM,65.137,7.28,,
1575,09/28/2019 02:00:00 PM,65.189,6.775,,
1576,09/28/2019 03:00:00 PM,65.187,6.674,,
1577,09/28/2019 04:00:00 PM,65.182,6.37,,
1578,09/28/2019 05:00:00 PM,65.212,5.244,,
1579,09/28/2019 06:00:00 PM,65.247,4.934,,
1580,09/28/2019 07:00:00 PM,65.21,5.141,,
1581,09/28/2019 08:00:00 PM,65.165,4.934,,
1582,09/28/2019 09:00:00 PM,65.134,4.934,,
1583,09/28/2019 10:00:00 PM,65.137,4.519,,
1584,09/28/2019 11:00:00 PM,65.111,4.207,,
1585,09/29/2019 12:00:00 AM,65.1,4.207,,
1586,09/29/2019 01:00:00 AM,65.111,4.207,,
1587,09/29/2019 02:00:00 AM,65.086,3.998,,
1588,09/29/2019 03:00:00 AM,65.103,3.788,,
1589,09/29/2019 04:00:00 AM,65.081,3.683,,
1590,09/29/2019 05:00:00 AM,65.105,3.893,,
1591,09/29/2019 06:00:00 AM,65.107,3.998,,
1592,09/29/2019 07:00:00 AM,65.083,4.934,,
1593,09/29/2019 08:00:00 AM,65.06,5.86,,
1594,09/29/2019 09:00:00 AM,65.017,6.877,,
1595,09/29/2019 10:00:00 AM,64.944,7.882,,
1596,09/29/2019 11:00:00 AM,64.926,8.581,,
1597,09/29/2019 12:00:00 PM,64.899,8.779,,
1598,09/29/2019 01:00:00 PM,64.859,9.373,,
1599,09/29/2019 02:00:00 PM,64.845,9.176,,
1600,09/29/2019 03:00:00 PM,64.868,8.182,,
1601,09/29/2019 04:00:00 PM,64.873,7.381,,
1602,09/29/2019 05:00:00 PM,64.868,7.079,,
1603,09/29/2019 06:00:00 PM,64.856,6.471,,
1604,09/29/2019 07:00:00 PM,64.82,6.166,,
1605,09/29/2019 08:00:00 PM,64.761,5.757,,
1606,09/29/2019 09:00:00 PM,64.755,5.45,,
1607,09/29/2019 10:00:00 PM,64.75,5.141,,
1608,09/29/2019 11:00:00 PM,64.685,4.934,,
1609,09/30/2019 12:00:00 AM,64.662,4.831,,
1610,09/30/2019 01:00:00 AM,64.644,4.415,,
1611,09/30/2019 02:00:00 AM,64.649,4.102,,
1612,09/30/2019 03:00:00 AM,64.76,3.472,,
1613,09/30/2019 04:00:00 AM,64.755,3.788,,
1614,09/30/2019 05:00:00 AM,64.715,3.788,,
1615,09/30/2019 06:00:00 AM,64.854,3.578,,
1616,09/30/2019 07:00:00 AM,64.829,3.367,,
1617,09/30/2019 08:00:00 AM,64.836,3.155,,
1618,09/30/2019 09:00:00 AM,64.817,3.261,,
1619,09/30/2019 10:00:00 AM,64.774,3.683,,
1620,09/30/2019 11:00:00 AM,64.764,3.683,,
1621,09/30/2019 12:00:00 PM,64.733,3.683,,
1622,09/30/2019 01:00:00 PM,64.778,3.367,,
1623,09/30/2019 02:00:00 PM,64.836,3.155,,
1624,09/30/2019 03:00:00 PM,64.881,2.837,,
1625,09/30/2019 04:00:00 PM,64.938,2.624,,
1626,09/30/2019 05:00:00 PM,64.945,2.41,,
1627,09/30/2019 06:00:00 PM,64.955,2.41,,
1628,09/30/2019 07:00:00 PM,64.928,2.088,,
1629,09/30/2019 08:00:00 PM,64.904,1.872,,
1630,09/30/2019 09:00:00 PM,64.882,1.764,,
1631,09/30/2019 10:00:00 PM,64.847,1.548,,
1632,09/30/2019 11:00:00 PM,64.814,1.439,,
1633,10/01/2019 12:00:00 AM,64.792,1.33,,
1634,10/01/2019 01:00:00 AM,64.778,1.112,,
1635,10/01/2019 02:00:00 AM,64.751,0.784,,
1636,10/01/2019 03:00:00 AM,64.764,0.893,,
1637,10/01/2019 04:00:00 AM,64.813,0.784,,
1638,10/01/2019 05:00:00 AM,64.815,0.893,,
1639,10/01/2019 06:00:00 AM,64.831,0.674,,
1640,10/01/2019 07:00:00 AM,64.786,1.003,,
1641,10/01/2019 08:00:00 AM,64.74,2.41,,
1642,10/01/2019 09:00:00 AM,64.692,3.683,,
1643,10/01/2019 10:00:00 AM,64.67,4.727,,
1644,10/01/2019 11:00:00 AM,64.652,4.831,,
1645,10/01/2019 12:00:00 PM,64.644,4.415,,
1646,10/01/2019 01:00:00 PM,64.637,5.141,,
1647,10/01/2019 02:00:00 PM,64.662,4.831,,
1648,10/01/2019 03:00:00 PM,64.655,4.415,,
1649,10/01/2019 04:00:00 PM,64.677,3.998,,
1650,10/01/2019 05:00:00 PM,64.809,3.367,,
1651,10/01/2019 06:00:00 PM,64.887,2.624,,
1652,10/01/2019 07:00:00 PM,64.912,2.303,,
1653,10/01/2019 08:00:00 PM,64.894,1.872,,
1654,10/01/2019 09:00:00 PM,64.876,0.893,,
1655,10/01/2019 10:00:00 PM,64.827,0.453,,
1656,10/01/2019 11:00:00 PM,64.77,0.121,,
1657,10/02/2019 12:00:00 AM,64.774,0.343,,
1658,10/02/2019 01:00:00 AM,64.78,0.121,,
1659,10/02/2019 02:00:00 AM,64.833,-0.325,,
1660,10/02/2019 03:00:00 AM,64.833,-0.325,,
1661,10/02/2019 04:00:00 AM,64.87,-0.549,,
1662,10/02/2019 05:00:00 AM,64.895,-0.325,,
1663,10/02/2019 06:00:00 AM,64.903,0.121,,
1664,10/02/2019 07:00:00 AM,64.904,1.33,,
1665,10/02/2019 08:00:00 AM,64.886,1.98,,
1666,10/02/2019 09:00:00 AM,64.875,2.517,,
